unit_id,line_id,furnace_temp_c,roller_pressure_bar,line_speed_mpm,lubricant_flow_lph,vibration_rms_mms,ambient_humidity_pct,cooling_rate_cps,tension_variation_kn,defect_class
UNIT-10718,LINE-B,876.2,197.38,52.74,31.83,1.39,42.43,17.4,3.08,hole
UNIT-13317,LINE-A,838.64,153.59,63.7,14.91,5.1,39.31,17.19,0.43,scratch
UNIT-12503,LINE-B,847.66,156.55,32.34,16.23,1.56,71.74,16.61,0.58,rust
UNIT-10265,LINE-A,893.49,177.23,49.97,30.69,1.02,41.3,31.73,1.66,crack
UNIT-10076,LINE-A,916.79,177.87,49.23,32.44,1.67,50.31,34.18,2.27,crack
UNIT-12493,LINE-C,840.84,154.22,33.47,15.49,1.64,72.04,16.82,0.55,rust
UNIT-10396,LINE-A,922.09,172.37,51.81,32.22,1.9,46.07,30.03,1.88,crack
UNIT-12968,LINE-B,831.04,140.83,68.07,16.23,3.9,48.1,17.85,0.58,scratch
UNIT-12225,LINE-C,841.63,150.68,35.58,17.96,1.88,86.75,17.16,0.45,rust
UNIT-13267,LINE-A,831.75,153.0,69.13,19.77,4.01,46.76,16.11,0.35,scratch
UNIT-10397,LINE-B,927.41,174.4,51.02,30.08,1.64,43.53,28.56,1.91,crack
UNIT-11366,LINE-A,877.75,188.36,55.29,34.21,1.77,40.27,16.73,2.05,hole
UNIT-13221,LINE-C,832.07,152.16,62.25,16.72,6.16,38.83,17.67,0.43,scratch
UNIT-11904,LINE-A,842.35,141.34,50.9,31.2,1.36,42.67,13.34,0.41,normal
UNIT-10596,LINE-B,910.01,174.34,49.23,27.79,1.64,36.46,29.44,1.64,crack
UNIT-12110,LINE-B,857.18,147.49,35.18,18.23,1.29,74.91,16.93,0.69,rust
UNIT-11297,LINE-A,861.04,198.67,46.33,33.9,1.16,47.07,18.46,2.04,hole
UNIT-11822,LINE-B,847.62,151.94,53.44,32.76,2.11,37.52,17.52,0.54,normal
UNIT-10873,LINE-B,882.02,184.01,47.37,31.08,1.55,42.38,14.86,1.93,hole
UNIT-13397,LINE-C,842.73,147.98,66.61,18.82,5.9,40.69,18.93,0.4,scratch
UNIT-12327,LINE-C,842.01,137.79,33.32,19.82,1.6,92.49,16.85,0.56,rust
UNIT-11549,LINE-B,838.85,142.81,52.62,35.78,2.2,48.54,16.44,0.5,normal
UNIT-10037,LINE-A,891.89,171.56,49.3,28.67,1.6,45.61,27.44,1.04,crack
UNIT-12711,LINE-C,848.76,142.86,31.98,11.66,0.92,86.13,18.49,0.44,rust
UNIT-12944,LINE-B,832.7,148.86,68.66,16.94,3.97,45.48,19.17,0.75,scratch
UNIT-12144,LINE-A,822.55,149.12,36.69,15.26,1.74,68.51,16.94,0.82,rust
UNIT-12980,LINE-C,833.72,145.84,64.51,19.1,6.5,44.34,17.73,0.42,scratch
UNIT-10978,LINE-B,862.68,184.69,52.23,29.44,1.41,46.29,18.27,2.3,hole
UNIT-11572,LINE-B,855.13,153.54,47.74,28.56,1.65,44.0,14.72,0.49,normal
UNIT-11123,LINE-B,910.08,200.86,50.19,32.67,2.11,43.47,16.88,2.63,hole
UNIT-12787,LINE-B,841.32,145.36,40.29,11.33,2.05,76.52,15.7,0.43,rust
UNIT-12240,LINE-B,844.58,152.99,33.52,11.04,1.51,78.54,18.74,0.56,rust
UNIT-12505,LINE-B,832.64,154.02,40.29,12.95,1.47,81.98,17.54,0.44,rust
UNIT-11893,LINE-A,837.06,148.13,51.5,30.6,2.41,49.54,19.07,0.34,normal
UNIT-10676,LINE-A,921.93,175.0,48.66,32.93,1.62,42.85,33.12,1.33,crack
UNIT-12809,LINE-C,852.39,157.67,61.29,16.34,3.76,38.74,17.28,0.64,scratch
UNIT-10729,LINE-C,903.17,185.27,47.36,33.73,1.98,53.9,17.4,1.61,hole
UNIT-10413,LINE-B,925.6,171.18,48.95,29.74,1.73,48.01,35.53,1.81,crack
UNIT-11517,LINE-C,831.17,153.93,50.93,32.17,1.55,44.92,16.59,0.45,normal
UNIT-11650,LINE-B,840.55,155.27,52.38,31.34,1.44,43.07,19.17,0.46,normal
UNIT-10826,LINE-B,872.31,192.92,46.15,33.24,1.12,45.6,16.97,2.03,hole
UNIT-10617,LINE-A,934.83,168.8,52.16,27.87,2.04,38.92,29.85,1.42,crack
UNIT-10115,LINE-A,909.71,183.91,52.92,30.27,0.91,42.22,32.61,1.7,crack
UNIT-10418,LINE-A,891.29,181.12,49.26,34.91,2.06,43.68,27.16,1.76,crack
UNIT-11626,LINE-A,850.49,145.77,48.17,32.39,1.49,52.91,16.76,0.55,normal
UNIT-12653,LINE-A,839.31,143.61,32.66,18.97,1.9,94.42,16.33,0.41,rust
UNIT-13428,LINE-C,835.11,145.56,63.06,14.54,6.25,43.49,16.43,0.55,scratch
UNIT-10090,LINE-C,909.76,174.57,53.75,33.7,1.5,42.6,32.57,2.45,crack
UNIT-12897,LINE-C,822.24,147.68,69.95,10.16,5.15,45.64,15.34,0.53,scratch
UNIT-13053,LINE-A,839.51,151.09,64.58,18.2,4.25,46.43,17.72,0.65,scratch
UNIT-12083,LINE-B,831.88,150.18,48.19,36.04,1.41,39.23,15.65,0.5,normal
UNIT-10754,LINE-A,897.33,180.8,52.02,31.74,2.09,42.67,14.69,2.23,hole
UNIT-12547,LINE-B,847.07,150.0,36.06,15.33,1.27,74.1,18.38,0.5,rust
UNIT-11631,LINE-B,847.17,149.82,48.07,31.8,1.5,46.09,16.85,0.35,normal
UNIT-10012,LINE-A,913.83,170.5,47.34,32.95,1.32,50.2,32.6,1.84,crack
UNIT-12445,LINE-A,833.42,150.79,34.77,11.64,1.34,86.74,14.99,0.56,rust
UNIT-10285,LINE-B,910.78,179.83,49.49,33.61,1.37,42.24,25.47,1.83,crack
UNIT-11067,LINE-A,873.13,177.72,48.38,30.82,1.49,42.28,18.14,2.89,hole
UNIT-11192,LINE-B,872.56,193.98,50.04,29.83,2.04,55.85,16.5,2.63,hole
UNIT-11441,LINE-C,834.7,154.96,49.45,33.1,1.57,48.34,18.85,0.68,normal
UNIT-13272,LINE-A,835.43,153.17,68.93,15.85,4.19,45.15,15.4,0.46,scratch
UNIT-13270,LINE-A,829.88,149.77,63.19,20.35,5.4,48.94,18.87,0.54,scratch
UNIT-12739,LINE-B,824.79,148.78,27.8,14.13,1.86,70.67,16.36,0.48,rust
UNIT-13162,LINE-B,826.64,151.06,61.47,20.94,5.63,44.47,17.37,0.45,scratch
UNIT-11569,LINE-A,852.73,147.76,53.41,32.01,1.31,52.01,18.98,0.47,normal
UNIT-12428,LINE-A,847.98,142.24,30.19,16.38,1.44,70.02,17.13,0.63,rust
UNIT-12738,LINE-B,831.06,149.7,32.62,15.51,1.43,75.08,14.45,0.57,rust
UNIT-13005,LINE-B,841.82,144.85,67.63,15.58,4.76,48.14,17.36,0.47,scratch
UNIT-11688,LINE-C,833.3,148.24,45.84,34.69,1.52,49.17,15.15,0.66,normal
UNIT-10852,LINE-B,900.56,190.98,49.92,32.67,1.19,40.26,17.73,2.16,hole
UNIT-12208,LINE-A,855.85,155.05,35.95,16.12,1.49,83.29,16.28,0.6,rust
UNIT-10896,LINE-A,889.87,190.41,43.97,32.92,1.57,45.14,17.75,2.25,hole
UNIT-10497,LINE-B,891.03,169.17,52.49,28.77,1.68,40.41,32.02,1.67,crack
UNIT-12306,LINE-A,834.28,155.26,33.02,19.91,1.63,61.51,16.52,0.55,rust
UNIT-11783,LINE-C,832.08,149.44,45.34,32.98,2.48,44.71,17.51,0.27,normal
UNIT-10336,LINE-C,912.1,177.43,44.81,31.36,2.09,45.44,28.88,1.38,crack
UNIT-12840,LINE-B,831.65,150.4,65.4,16.62,6.1,43.02,15.29,0.68,scratch
UNIT-10516,LINE-B,903.57,173.35,49.96,33.37,1.78,43.12,27.29,1.83,crack
UNIT-11349,LINE-B,865.75,183.04,47.84,33.84,1.81,44.87,15.42,1.77,hole
UNIT-11016,LINE-C,875.12,199.47,50.52,28.32,1.76,41.54,16.57,2.25,hole
UNIT-12817,LINE-C,853.72,149.24,71.2,21.28,5.07,50.16,18.58,0.41,scratch
UNIT-13279,LINE-A,846.4,157.32,60.5,12.52,5.62,43.33,17.81,0.33,scratch
UNIT-13274,LINE-B,833.92,152.44,60.51,21.14,6.31,47.05,15.91,0.43,scratch
UNIT-12810,LINE-B,842.13,148.78,61.06,18.73,6.61,37.92,17.25,0.19,scratch
UNIT-12999,LINE-C,837.2,144.57,66.0,15.6,5.33,50.61,17.03,0.69,scratch
UNIT-11782,LINE-A,832.95,151.41,49.85,35.89,1.87,45.14,16.6,0.75,normal
UNIT-12570,LINE-A,846.83,148.06,33.21,15.35,1.8,70.94,16.62,0.44,rust
UNIT-11786,LINE-B,847.98,149.4,53.94,30.04,1.38,40.61,14.78,0.36,normal
UNIT-12071,LINE-A,844.36,146.98,49.02,32.15,1.07,42.37,16.83,0.76,normal
UNIT-10357,LINE-A,931.81,185.33,54.08,33.24,1.37,43.05,24.05,2.11,crack
UNIT-13328,LINE-C,850.34,153.26,60.15,20.01,6.22,45.67,13.52,0.37,scratch
UNIT-11313,LINE-B,895.02,196.43,49.64,34.01,0.8,44.97,18.42,1.85,hole
UNIT-11636,LINE-A,857.38,148.23,50.23,31.62,1.93,49.22,14.33,0.57,normal
UNIT-10551,LINE-C,901.97,167.09,51.26,31.93,1.82,46.37,33.25,2.05,crack
UNIT-12389,LINE-A,836.2,155.33,28.1,18.95,1.28,75.75,16.53,0.42,rust
UNIT-12480,LINE-A,834.52,155.18,33.46,14.3,1.76,77.05,16.14,0.41,rust
UNIT-12522,LINE-A,849.32,155.76,34.69,13.69,1.6,91.07,18.41,0.37,rust
UNIT-12266,LINE-C,849.58,142.66,37.21,19.33,1.75,68.2,18.4,0.67,rust
UNIT-12960,LINE-B,850.57,138.78,67.28,19.36,5.02,38.01,16.66,0.61,scratch
UNIT-11228,LINE-B,902.24,184.52,49.61,33.83,1.45,40.31,19.56,2.03,hole
UNIT-13127,LINE-B,835.73,156.58,65.43,22.3,5.32,43.01,17.32,0.47,scratch
UNIT-10958,LINE-A,866.23,187.0,47.72,31.33,1.08,42.69,15.92,2.94,hole
UNIT-11774,LINE-C,827.7,153.35,43.77,30.67,1.37,42.87,14.22,0.56,normal
UNIT-12142,LINE-B,836.88,143.46,43.37,14.09,1.33,78.75,16.09,0.33,rust
UNIT-11009,LINE-A,875.86,185.67,47.49,32.66,1.77,38.68,16.11,1.8,hole
UNIT-11093,LINE-A,860.62,184.9,51.47,33.11,1.2,43.4,16.42,2.13,hole
UNIT-13119,LINE-C,830.21,150.6,66.32,23.68,4.28,41.77,18.73,0.28,scratch
UNIT-12745,LINE-C,837.45,152.91,32.23,15.18,1.49,63.44,17.58,0.54,rust
UNIT-10997,LINE-B,875.55,195.82,50.16,30.49,1.28,43.09,17.99,2.15,hole
UNIT-11680,LINE-B,832.67,142.27,52.01,28.71,1.97,40.38,15.35,0.54,normal
UNIT-10154,LINE-A,877.0,172.41,49.92,31.58,1.56,36.47,29.76,1.99,crack
UNIT-13250,LINE-B,826.21,143.91,63.98,16.63,5.39,44.64,16.28,0.57,scratch
UNIT-12909,LINE-A,842.5,146.23,69.68,17.47,3.94,42.45,19.32,0.49,scratch
UNIT-12838,LINE-B,825.02,142.57,67.11,21.67,4.44,39.34,16.25,0.35,scratch
UNIT-10581,LINE-A,926.03,169.92,51.48,31.77,1.82,41.1,26.74,1.72,crack
UNIT-11471,LINE-B,831.12,151.75,48.21,33.99,1.69,38.3,18.14,0.48,normal
UNIT-10704,LINE-B,889.68,188.89,46.46,29.26,1.58,46.21,18.22,2.57,hole
UNIT-11213,LINE-A,883.82,204.11,52.19,30.41,1.37,44.22,18.29,2.08,hole
UNIT-10897,LINE-C,864.7,195.61,49.36,33.77,1.96,45.11,17.83,2.77,hole
UNIT-10488,LINE-B,910.37,191.95,50.55,30.32,0.87,46.74,25.53,1.8,crack
UNIT-10560,LINE-A,887.66,173.14,50.6,30.67,1.71,44.5,31.54,1.43,crack
UNIT-11142,LINE-B,879.87,185.89,51.56,33.92,1.22,46.92,18.7,3.03,hole
UNIT-11120,LINE-B,881.31,189.49,50.98,29.9,1.69,46.12,18.54,2.73,hole
UNIT-12850,LINE-B,835.99,143.8,71.26,19.66,4.27,40.96,17.22,0.72,scratch
UNIT-10513,LINE-B,917.2,175.13,49.14,28.26,1.25,45.42,25.28,1.41,crack
UNIT-10634,LINE-A,922.74,167.34,53.28,31.97,1.34,43.15,30.13,1.2,crack
UNIT-13013,LINE-A,841.01,147.01,63.51,16.03,5.62,45.25,16.31,0.42,scratch
UNIT-11665,LINE-B,845.0,150.31,50.28,31.94,1.12,45.05,16.46,0.45,normal
UNIT-11013,LINE-A,906.04,189.64,52.86,31.8,1.22,40.61,15.59,2.49,hole
UNIT-11932,LINE-B,834.4,152.4,48.78,31.44,1.48,46.95,18.38,0.58,normal
UNIT-11151,LINE-C,897.49,184.94,50.1,32.15,1.39,39.39,17.57,1.95,hole
UNIT-12839,LINE-B,844.44,155.88,66.8,17.52,4.63,44.34,16.92,0.75,scratch
UNIT-13276,LINE-B,840.36,150.58,65.87,16.0,5.77,48.78,16.31,0.41,scratch
UNIT-10117,LINE-A,895.54,189.1,49.43,32.18,1.67,42.18,27.29,2.09,crack
UNIT-10741,LINE-B,898.23,181.09,50.9,32.32,2.24,48.65,17.06,2.66,hole
UNIT-13226,LINE-A,844.08,153.18,65.69,17.37,4.61,44.11,16.04,0.49,scratch
UNIT-11975,LINE-A,852.3,142.98,49.85,31.11,1.73,44.35,16.44,0.6,normal
UNIT-11082,LINE-C,868.07,185.54,51.58,30.98,1.27,47.02,17.19,2.5,hole
UNIT-11811,LINE-B,839.44,150.92,47.24,33.72,1.66,46.1,18.02,0.86,normal
UNIT-10831,LINE-A,895.52,201.02,50.99,32.88,1.24,50.0,16.39,2.03,hole
UNIT-10120,LINE-B,915.98,180.46,50.77,33.63,1.86,41.67,29.35,2.02,crack
UNIT-10657,LINE-A,876.59,195.96,45.8,31.0,1.68,47.94,30.42,2.45,crack
UNIT-13187,LINE-A,837.65,140.14,63.83,18.86,5.8,46.71,17.4,0.41,scratch
UNIT-13140,LINE-A,830.89,157.54,70.81,18.37,4.69,50.42,15.58,0.33,scratch
UNIT-13419,LINE-C,834.48,148.23,61.76,17.27,5.18,49.04,16.36,0.67,scratch
UNIT-10636,LINE-A,873.05,178.84,48.6,29.14,1.96,46.67,32.33,1.6,crack
UNIT-10370,LINE-A,925.51,169.31,51.35,33.75,1.4,43.76,29.82,1.36,crack
UNIT-10269,LINE-C,892.57,187.3,53.67,32.59,1.8,41.1,27.14,1.85,crack
UNIT-12704,LINE-A,835.35,140.86,35.19,13.7,1.67,86.96,19.1,0.46,rust
UNIT-12984,LINE-A,852.66,150.34,71.15,13.5,5.78,46.16,16.71,0.52,scratch
UNIT-12871,LINE-A,831.57,143.22,66.86,22.24,4.61,43.64,18.78,0.64,scratch
UNIT-12915,LINE-C,851.53,151.33,59.0,9.96,4.16,45.06,14.43,0.52,scratch
UNIT-10047,LINE-A,889.54,181.74,51.22,35.16,1.56,44.45,25.75,1.99,crack
UNIT-13242,LINE-B,840.76,142.35,64.6,15.58,5.93,38.53,18.26,0.43,scratch
UNIT-10992,LINE-B,875.11,202.09,53.44,32.17,2.12,41.51,14.07,1.69,hole
UNIT-10877,LINE-A,890.2,178.11,52.66,36.56,1.51,41.39,16.81,2.35,hole
UNIT-10774,LINE-A,873.61,199.74,48.76,34.23,1.38,44.56,17.81,2.2,hole
UNIT-11220,LINE-B,906.12,187.23,51.45,36.0,1.56,48.05,18.34,1.81,hole
UNIT-11127,LINE-B,865.09,193.89,50.11,33.89,1.38,44.04,19.1,2.41,hole
UNIT-10005,LINE-A,887.83,175.94,52.24,33.51,1.54,41.51,25.85,2.14,crack
UNIT-11596,LINE-A,856.14,144.06,52.98,34.14,1.86,49.17,17.42,0.41,normal
UNIT-12312,LINE-A,830.93,144.82,38.96,12.44,1.46,77.61,17.43,0.47,rust
UNIT-13351,LINE-A,829.41,151.02,57.0,19.14,4.93,41.48,14.29,0.5,scratch
UNIT-12492,LINE-B,827.55,146.37,33.21,11.2,1.0,87.31,17.09,0.48,rust
UNIT-11078,LINE-C,861.64,190.31,49.86,31.61,1.56,43.74,16.27,1.85,hole
UNIT-10838,LINE-A,910.32,178.72,45.73,32.88,0.86,35.83,18.76,2.42,hole
UNIT-10682,LINE-C,926.15,188.49,52.2,30.11,1.55,45.12,27.4,1.25,crack
UNIT-11716,LINE-A,839.4,152.57,50.97,36.1,1.46,45.54,20.53,0.41,normal
UNIT-12353,LINE-A,845.23,155.35,39.65,13.13,2.09,72.75,20.02,0.52,rust
UNIT-12618,LINE-C,847.08,161.88,37.09,10.33,1.11,83.28,18.6,0.57,rust
UNIT-12362,LINE-B,844.42,155.77,40.28,14.45,1.37,70.88,16.67,0.6,rust
UNIT-12198,LINE-C,830.65,154.75,36.95,13.12,1.89,83.34,14.44,0.38,rust
UNIT-11149,LINE-B,893.83,192.33,55.29,33.99,1.82,36.71,16.16,2.6,hole
UNIT-10575,LINE-A,907.07,169.96,46.88,33.67,1.6,42.77,30.38,2.23,crack
UNIT-10051,LINE-A,917.43,169.69,48.93,30.89,1.89,47.89,29.6,1.47,crack
UNIT-10854,LINE-A,873.29,194.76,50.31,31.66,1.58,46.06,15.23,1.89,hole
UNIT-11983,LINE-A,846.38,147.04,43.32,34.2,0.99,52.7,14.83,0.5,normal
UNIT-12775,LINE-B,846.92,147.39,37.82,18.02,2.02,77.79,17.23,0.45,rust
UNIT-11824,LINE-C,835.31,144.77,51.31,31.86,1.2,37.93,15.56,0.77,normal
UNIT-10834,LINE-A,874.73,196.7,48.23,30.36,1.67,40.62,18.65,2.54,hole
UNIT-11116,LINE-A,893.68,192.22,44.66,32.65,1.13,44.61,17.14,1.85,hole
UNIT-11167,LINE-C,884.08,184.02,53.45,32.95,2.59,52.32,16.98,3.13,hole
UNIT-12519,LINE-A,836.55,154.45,30.24,13.2,1.78,79.24,14.83,0.4,rust
UNIT-11907,LINE-B,819.76,143.79,48.69,31.31,1.36,45.36,17.29,0.51,normal
UNIT-10972,LINE-A,889.69,174.33,50.92,27.65,2.0,51.95,15.03,2.85,hole
UNIT-12702,LINE-A,844.97,163.68,35.23,18.53,2.04,66.72,18.03,0.45,rust
UNIT-10400,LINE-C,912.78,176.52,47.04,31.49,1.91,47.19,34.38,2.09,crack
UNIT-12560,LINE-B,846.71,153.99,24.84,13.6,2.21,74.47,17.68,0.55,rust
UNIT-12369,LINE-A,841.33,147.67,35.03,20.17,1.27,79.85,17.54,0.48,rust
UNIT-10020,LINE-B,898.42,184.89,44.94,32.37,1.4,47.41,33.44,1.92,crack
UNIT-10685,LINE-C,916.98,152.47,50.1,33.58,2.4,42.3,28.36,2.09,crack
UNIT-10036,LINE-A,908.29,173.45,47.04,27.92,1.52,46.87,33.47,2.25,crack
UNIT-12951,LINE-A,850.2,141.9,72.06,16.32,3.47,42.02,17.03,0.69,scratch
UNIT-13301,LINE-C,840.69,153.91,72.7,21.28,6.09,47.67,15.57,0.47,scratch
UNIT-12876,LINE-B,835.51,151.24,69.76,18.63,4.22,45.94,16.14,0.45,scratch
UNIT-10525,LINE-A,888.41,162.54,45.49,34.19,0.93,42.39,29.95,1.89,crack
UNIT-12456,LINE-A,832.61,151.33,35.32,16.47,1.26,65.75,17.48,0.6,rust
UNIT-10921,LINE-A,880.16,175.77,51.2,32.67,1.85,44.67,19.14,2.2,hole
UNIT-11842,LINE-C,837.28,146.44,49.54,30.37,1.62,44.34,17.39,0.76,normal
UNIT-11891,LINE-A,857.74,150.08,53.93,33.46,1.57,41.41,18.17,0.38,normal
UNIT-10538,LINE-B,896.89,178.3,51.3,34.67,1.58,45.23,33.98,1.47,crack
UNIT-12807,LINE-A,841.47,140.04,66.72,19.54,6.64,40.89,18.11,0.58,scratch
UNIT-11706,LINE-A,835.6,146.3,48.3,33.01,1.57,42.29,17.39,0.44,normal
UNIT-13437,LINE-A,831.62,158.16,65.88,20.44,6.11,44.08,16.21,0.55,scratch
UNIT-10246,LINE-A,942.13,176.73,52.17,31.09,1.33,47.82,29.43,1.42,crack
UNIT-10785,LINE-A,890.71,183.29,48.79,30.73,2.42,46.43,18.07,2.78,hole
UNIT-11410,LINE-C,826.97,151.72,51.75,26.49,1.68,42.33,16.67,0.36,normal
UNIT-12538,LINE-B,812.76,158.52,33.91,9.27,1.51,69.28,17.02,0.37,rust
UNIT-10155,LINE-B,923.69,186.38,54.6,30.51,1.32,39.62,32.83,2.41,crack
UNIT-13010,LINE-A,836.14,142.44,63.34,17.37,5.26,49.86,15.47,0.34,scratch
UNIT-11687,LINE-B,824.88,154.08,52.32,34.28,2.04,49.94,15.53,0.73,normal
UNIT-12902,LINE-B,847.96,148.49,55.48,20.23,6.3,42.92,16.37,0.5,scratch
UNIT-10626,LINE-A,930.05,174.37,49.19,31.27,1.47,46.49,29.84,1.08,crack
UNIT-12734,LINE-B,827.17,160.91,41.46,12.56,1.27,82.26,16.42,0.45,rust
UNIT-13355,LINE-B,839.71,149.33,70.71,22.45,6.14,45.95,17.8,0.47,scratch
UNIT-11347,LINE-A,888.08,186.21,47.92,34.71,2.21,46.43,19.23,2.29,hole
UNIT-10570,LINE-A,923.33,165.74,50.14,31.47,1.81,42.32,28.68,1.42,crack
UNIT-13420,LINE-A,846.58,156.7,57.2,13.08,6.28,40.59,18.2,0.59,scratch
UNIT-11759,LINE-A,841.73,145.1,50.13,32.7,1.58,46.51,17.0,0.07,normal
UNIT-11817,LINE-B,841.14,153.92,49.39,31.59,1.46,42.86,15.84,0.5,normal
UNIT-12066,LINE-A,841.23,144.0,47.76,30.54,1.03,48.51,17.17,0.33,normal
UNIT-10128,LINE-A,898.99,174.6,49.43,30.08,1.49,48.35,31.45,1.36,crack
UNIT-13473,LINE-B,844.57,142.69,69.27,15.91,5.86,37.82,14.81,0.6,scratch
UNIT-12007,LINE-A,840.17,157.41,44.36,32.42,1.48,47.24,16.58,0.41,normal
UNIT-12976,LINE-C,847.76,149.95,58.24,17.52,4.53,46.52,15.4,0.68,scratch
UNIT-10981,LINE-A,883.76,198.06,47.11,32.25,2.21,46.89,16.95,1.47,hole
UNIT-13469,LINE-A,836.12,154.89,66.55,17.69,6.19,48.68,18.75,0.31,scratch
UNIT-10191,LINE-A,927.94,158.27,48.17,29.95,1.29,41.0,31.05,1.61,crack
UNIT-11140,LINE-B,880.67,197.68,46.6,31.82,1.71,43.53,17.35,2.87,hole
UNIT-10993,LINE-A,880.55,184.72,53.36,32.72,1.43,48.88,17.04,2.81,hole
UNIT-10700,LINE-C,884.94,180.2,50.22,31.97,2.38,38.68,30.97,1.32,crack
UNIT-10607,LINE-A,934.14,173.84,52.02,31.61,1.98,46.59,34.15,1.41,crack
UNIT-10181,LINE-A,873.75,169.4,51.6,31.53,1.52,36.66,26.97,1.95,crack
UNIT-10302,LINE-A,920.69,172.08,47.94,30.56,2.21,44.0,29.3,1.23,crack
UNIT-12545,LINE-A,828.35,155.18,29.88,13.38,1.31,84.96,15.63,0.61,rust
UNIT-13323,LINE-A,825.11,152.36,59.79,19.48,5.53,50.47,16.2,0.51,scratch
UNIT-11061,LINE-A,877.94,183.4,47.99,32.29,1.32,39.79,14.57,2.71,hole
UNIT-13347,LINE-A,854.71,143.71,72.93,23.02,6.0,40.39,16.92,0.35,scratch
UNIT-13357,LINE-A,842.01,142.67,75.6,24.01,4.94,54.67,16.05,0.44,scratch
UNIT-12566,LINE-B,844.76,149.31,34.0,15.04,1.52,66.75,15.12,0.42,rust
UNIT-11070,LINE-A,869.46,197.58,49.76,36.05,1.5,40.9,15.69,2.62,hole
UNIT-12525,LINE-A,839.58,151.72,33.64,13.05,1.49,76.67,18.28,0.25,rust
UNIT-12206,LINE-A,846.35,149.04,38.55,11.2,1.94,83.64,18.71,0.54,rust
UNIT-11244,LINE-B,904.61,185.05,48.74,32.34,0.92,46.55,17.22,2.9,hole
UNIT-10017,LINE-C,920.16,179.69,50.58,30.38,1.92,44.21,29.9,2.23,crack
UNIT-13121,LINE-B,850.8,145.28,61.58,12.3,4.37,48.54,15.81,0.71,scratch
UNIT-13476,LINE-A,853.94,155.83,60.26,22.16,4.96,40.7,15.86,0.52,scratch
UNIT-10547,LINE-B,881.44,183.71,45.36,29.17,1.87,37.04,25.45,2.44,crack
UNIT-10659,LINE-B,883.47,184.29,48.28,30.98,1.98,40.83,32.03,1.86,crack
UNIT-13155,LINE-A,846.08,152.08,70.58,14.39,5.35,39.04,17.5,0.64,scratch
UNIT-13068,LINE-B,842.3,154.9,59.75,22.72,4.56,48.71,16.11,0.74,scratch
UNIT-13193,LINE-B,845.4,150.93,66.67,18.41,4.99,43.87,17.69,0.62,scratch
UNIT-11505,LINE-A,831.92,142.95,45.76,29.12,0.81,42.55,16.8,0.69,normal
UNIT-10960,LINE-C,865.98,198.25,45.83,33.42,1.68,42.86,17.59,2.24,hole
UNIT-12927,LINE-A,835.8,140.35,70.63,19.74,4.2,44.16,17.97,0.88,scratch
UNIT-12332,LINE-B,837.89,155.62,28.35,7.7,1.82,82.15,14.45,0.36,rust
UNIT-10798,LINE-A,875.57,182.72,52.76,32.48,1.58,45.68,14.49,2.67,hole
UNIT-10226,LINE-B,931.88,170.06,51.56,34.66,1.72,48.36,33.89,2.44,crack
UNIT-12075,LINE-A,841.96,149.94,50.1,30.24,1.71,36.65,19.7,0.76,normal
UNIT-11800,LINE-A,845.36,149.84,54.77,33.39,1.79,43.8,18.31,0.45,normal
UNIT-12486,LINE-B,835.98,140.64,26.18,11.88,1.34,72.53,18.71,0.27,rust
UNIT-13455,LINE-A,833.0,149.04,66.05,15.63,4.04,46.99,17.19,0.57,scratch
UNIT-12278,LINE-A,835.4,153.36,30.33,12.44,1.78,66.86,16.47,0.25,rust
UNIT-12086,LINE-A,836.95,149.64,52.52,33.38,1.62,42.96,14.34,0.69,normal
UNIT-11694,LINE-A,849.3,169.71,46.99,32.85,1.43,52.19,14.97,0.59,normal
UNIT-12798,LINE-B,833.45,144.98,39.4,14.75,1.6,63.41,17.5,0.89,rust
UNIT-11046,LINE-B,872.24,198.8,51.6,30.69,1.94,48.64,20.1,2.31,hole
UNIT-10470,LINE-A,887.05,167.48,52.81,28.51,1.72,42.89,25.84,1.46,crack
UNIT-10955,LINE-B,882.71,190.78,48.69,30.88,1.37,41.08,19.46,2.54,hole
UNIT-13472,LINE-A,835.14,150.8,57.73,15.72,3.83,40.39,16.45,0.64,scratch
UNIT-12736,LINE-C,840.79,154.22,39.39,11.24,1.33,72.9,16.39,0.52,rust
UNIT-13363,LINE-A,834.85,157.85,62.16,13.2,5.4,39.39,13.89,0.56,scratch
UNIT-10640,LINE-A,904.15,183.35,52.75,32.98,1.12,45.58,28.8,1.91,crack
UNIT-13246,LINE-C,850.17,155.31,63.73,15.3,4.03,46.76,16.84,0.63,scratch
UNIT-11219,LINE-B,897.3,190.02,51.43,32.91,1.62,51.43,19.2,2.89,hole
UNIT-11159,LINE-B,865.33,204.74,47.98,31.52,2.13,55.61,19.53,2.64,hole
UNIT-11416,LINE-A,834.11,139.38,50.77,32.3,1.76,41.31,15.83,0.56,normal
UNIT-13166,LINE-B,835.14,153.09,59.29,20.79,4.61,39.02,16.89,0.47,scratch
UNIT-11528,LINE-A,845.23,143.25,52.16,31.78,2.52,35.29,19.05,0.44,normal
UNIT-13408,LINE-B,835.1,145.62,65.81,21.11,5.87,44.43,16.85,0.61,scratch
UNIT-11301,LINE-B,891.9,182.48,52.29,29.72,1.74,36.12,18.29,2.2,hole
UNIT-13344,LINE-B,841.05,151.27,58.0,17.49,5.27,43.45,14.42,0.37,scratch
